,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country
61808,h_FzIrLWcAQ,18.31.01,2018-01-29T18:03:32.000Z,6219,282,3,34,False,False,People & Blogs,DE
329310,TcZuqVelnH0,18.21.04,2018-04-20T14:07:50.000Z,29009,2421,45,114,False,False,Howto & Style,RU
293404,B1Rx7rSSnU4,17.24.11,2017-11-22T15:25:27.000Z,428229,29864,1009,1039,False,False,People & Blogs,RU
60268,OBak5PUuhHo,17.09.12,2017-12-08T08:59:08.000Z,23149,206,26,45,False,False,People & Blogs,DE
201831,aeUcretnIa0,18.10.03,2018-03-09T06:22:39.000Z,80550,500,22,97,False,False,People & Blogs,JP
37258,jJ1X6JMggV4,18.05.03,2018-03-05T01:36:26.000Z,46572,189,14,161,False,False,Sports,CA
68218,rDwyhK7jPyM,18.02.03,2018-03-01T16:57:23.000Z,510390,13863,447,2654,False,False,Autos & Vehicles,DE
260910,bfWidhkvpS0,18.23.03,2018-03-22T17:30:01.000Z,262674,25271,322,4393,False,False,Entertainment,MX
108616,YAnvNF9YkHE,18.26.01,2018-01-25T10:00:03.000Z,10402,793,23,109,False,False,Howto & Style,FR
61866,msmhXlHZylQ,18.03.02,2018-02-02T20:00:02.000Z,399224,21422,304,3636,False,False,People & Blogs,DE
195603,ZeCg9DrUx1U,18.24.03,2018-03-20T07:17:35.000Z,230110,1258,266,80,False,False,Education,IN
358426,iASe_veKR74,17.23.11,2017-11-17T14:00:06.000Z,239773,11786,169,605,False,False,Music,US
64403,-pmi0r6QknM,18.06.05,2018-05-05T11:48:04.000Z,3911,252,9,28,False,False,People & Blogs,DE
188105,ipuVY9GMK5g,17.18.12,2017-12-15T11:32:51.000Z,430199,11231,295,284,False,False,Music,IN
87520,a2HwxjNfp9k,18.27.03,2018-03-26T13:00:00.000Z,10361,126,8,15,False,False,Entertainment,FR
20694,s8Y0fo9azi0,18.11.06,2018-06-09T05:02:46.000Z,282445,2497,298,1029,False,False,Entertainment,CA
305976,cnZ1KQot4EI,18.24.02,2018-02-23T13:03:45.000Z,174293,10833,584,1479,False,False,Entertainment,RU
246586,k28B6S9WrjQ,18.09.06,2018-06-06T10:54:41.000Z,344705,4690,181,1527,False,False,Entertainment,KR
283034,f0FrdAal8ck,18.01.06,2018-05-31T09:21:07.000Z,114145,3375,182,281,False,False,Music,MX
194508,9VehNeSAnrs,18.25.02,2018-02-23T19:42:27.000Z,149265,10914,331,1066,False,False,Science & Technology,IN
18002,CfSOKs6iZ54,18.04.05,2018-05-03T15:58:47.000Z,458372,3561,298,789,False,False,Entertainment,CA
59331,bDk2gdRWB0A,18.07.05,2018-05-06T17:00:02.000Z,22384,3649,7,183,False,False,Education,DE
348829,3IaL0li-LWU,17.27.11,2017-11-22T15:04:44.000Z,219585,4512,903,4952,False,False,Science & Technology,US
271731,n6n1AqVv8EY,18.25.03,2018-03-23T04:11:58.000Z,88022,953,62,10,False,False,People & Blogs,MX
273363,803pqJU92h4,18.11.05,2018-05-11T00:57:52.000Z,79708,509,96,64,False,False,People & Blogs,MX
253482,TEVltV0Bw8w,17.27.11,2017-11-26T23:00:02.000Z,57488,3127,46,901,False,False,Entertainment,MX
282381,mPcSYbVGZKw,18.26.04,2018-04-24T23:10:44.000Z,5855,157,9,36,False,False,Music,MX
309740,Z27vwffM_zg,18.01.03,2018-02-28T10:30:40.000Z,685401,24095,3688,1942,False,False,Science & Technology,RU
317611,uew9Dex7Hu4,17.14.11,2017-11-13T07:07:07.000Z,23345,2870,2494,688,False,False,News & Politics,RU
188596,TDQyxvbE0_Y,18.17.01,2018-01-16T05:06:37.000Z,591759,3945,534,264,False,False,Music,IN
110053,3ikTuLt70Ls,18.03.06,2018-06-02T16:45:00.000Z,26468,1929,62,201,False,False,Howto & Style,FR
250504,_K_qabvYjM0,18.06.01,2018-01-05T09:57:02.000Z,557214,14009,268,4479,False,False,Gaming,KR
299651,iDWplWd6Snk,18.23.03,2018-03-22T11:00:03.000Z,17774,1558,45,112,False,False,People & Blogs,RU
169859,9UXH4RjeyL8,17.11.12,2017-12-10T05:15:01.000Z,100082,86,52,125,False,False,Entertainment,IN
116734,lKqTIU_Ly_Q,18.20.03,2018-03-19T15:54:18.000Z,52920,259,10,43,False,False,Film & Animation,FR
272486,3uhWxzy3Q7c,18.18.04,2018-04-18T01:10:01.000Z,10334,357,21,64,False,False,People & Blogs,MX
33946,6q5mUNEEn2c,18.24.03,2018-03-23T14:30:01.000Z,327826,13422,1772,2235,False,False,Science & Technology,CA
84017,aexKv2xDUYI,18.08.01,2018-01-07T16:05:43.000Z,66884,5576,77,622,False,False,Entertainment,FR
180509,TacJGY6L7TE,18.29.04,2018-04-25T06:22:35.000Z,562074,2510,407,151,False,False,Entertainment,IN
272434,tXeq5jyiD3s,18.17.04,2018-04-16T02:56:19.000Z,26514,68,3,9,False,False,People & Blogs,MX
298045,gnmu47r9oOc,18.18.02,2018-02-17T17:38:23.000Z,3908,280,22,66,False,False,People & Blogs,RU
179618,V56RzQLaL2E,18.19.04,2018-04-18T17:14:26.000Z,165927,723,111,58,False,False,Entertainment,IN
270107,aDa8Hx2U8_c,18.16.02,2018-02-15T20:44:55.000Z,10428,98,4,10,False,False,People & Blogs,MX
253023,0mWLriPL51Q,17.19.11,2017-11-17T19:00:36.000Z,206626,1213,191,166,False,False,Entertainment,MX
202598,39Es5b2nRE0,18.02.04,2018-03-31T11:26:46.000Z,208408,510,75,114,False,False,People & Blogs,JP
113991,VEua0_9G0-o,18.27.03,2018-03-26T15:17:42.000Z,27806,176,39,11,False,False,News & Politics,FR
356978,L5hl45NIAhc,18.27.02,2018-02-19T00:35:38.000Z,58234,396,40,176,False,False,Sports,US
347197,H0g4JxKp4fc,18.14.03,2018-02-26T19:00:02.000Z,2305537,225422,8704,41490,False,False,Comedy,US
284712,owafHYzLEfA,18.07.05,2018-05-06T18:00:02.000Z,45721,7590,94,2291,False,False,Comedy,MX
309674,8kU8ML-NeGk,18.20.02,2018-02-18T07:00:00.000Z,134027,3666,169,628,False,False,Science & Technology,RU
272050,KSZOBbZKavU,18.01.04,2018-03-30T20:00:00.000Z,92037,2283,181,243,False,False,People & Blogs,MX
274871,WjNFGZLJLss,18.03.01,2018-01-02T14:21:05.000Z,1394828,15998,2707,5493,False,False,News & Politics,MX
52040,vHwNvOsaF6o,18.25.04,2018-04-22T10:30:01.000Z,1122025,23807,1234,4350,False,False,Entertainment,DE
208535,r9DNEOEFOo8,18.19.03,2018-03-18T15:30:13.000Z,23130,0,0,0,True,True,Entertainment,JP
91654,H934EIEcwWI,17.02.12,2017-11-30T10:04:31.000Z,55836,5491,277,1433,False,False,Comedy,FR
16413,SASHBwh09Lg,18.03.04,2018-04-02T21:25:05.000Z,114420,858,150,691,False,False,Entertainment,CA
290964,EqX76-HkLeY,18.31.03,2018-03-30T18:54:43.000Z,8291,964,19,101,False,False,Education,MX
171694,5SIWrSCw3eg,18.02.01,2017-12-30T08:07:05.000Z,172444,992,55,22,False,False,Entertainment,IN
60530,yUQmdH2tJiM,17.18.12,2017-12-17T14:00:06.000Z,37876,3365,121,712,False,False,People & Blogs,DE
111438,iD_U4Qx6Bi8,18.01.04,2018-03-31T18:23:46.000Z,4606,54,18,6,False,False,Autos & Vehicles,FR
107630,NVM3lMcVJ_Y,18.07.05,2018-05-06T15:18:56.000Z,4099,306,1,53,False,False,Education,FR
183774,0yDowZSS26Y,18.08.06,2018-06-06T04:06:09.000Z,156980,345,87,49,False,False,Entertainment,IN
69325,5u60gg0rfXk,18.07.01,2018-01-06T07:47:38.000Z,16432,961,8,60,False,False,Sports,DE
60494,ULgJbhmq8fs,17.18.12,2017-12-17T10:13:03.000Z,252348,2540,293,389,False,False,People & Blogs,DE
301062,HjmQYGxLgwU,18.25.04,2018-04-24T16:00:14.000Z,3920,76,3,15,False,False,People & Blogs,RU
82358,qse_ffA7AZM,17.05.12,2017-12-04T19:29:42.000Z,427217,3116,206,1388,False,False,Entertainment,FR
70880,vF7AMbIS1NY,18.06.05,2018-05-03T22:21:42.000Z,585990,6841,430,0,True,False,Sports,DE
295339,8zqB6qMFe7s,17.29.12,2017-12-28T07:04:46.000Z,36857,3107,32,99,False,False,People & Blogs,RU
199655,I9XsncIvGMA,18.15.03,2018-03-14T12:38:30.000Z,126792,601,46,88,False,False,Film & Animation,JP
356993,yZC5DH7VScY,18.01.03,2018-02-27T03:41:25.000Z,96399,1363,31,612,False,False,Sports,US
287300,BXaG3kx1hEc,18.07.03,2018-03-07T00:29:47.000Z,206046,1134,227,163,False,False,Sports,MX
228997,QCj1ILds1ck,18.23.02,2018-01-26T12:46:21.000Z,381284,502,149,112,False,False,News & Politics,KR
301397,VkPN12rH8Qg,18.02.05,2018-05-01T05:51:18.000Z,39330,3004,79,119,False,False,People & Blogs,RU
367636,vgX5M1eVhyw,17.12.12,2017-12-06T17:01:10.000Z,36113,1187,28,93,False,False,Howto & Style,US
228775,rigx5kFPWrc,18.15.02,2018-02-13T05:52:04.000Z,70197,3521,99,1089,False,False,News & Politics,KR
259028,vF_RR9iL07w,18.23.02,2018-02-21T20:00:02.000Z,1924224,116559,4971,13001,False,False,Entertainment,MX
85532,tfY4FwkULd8,18.13.02,2018-02-11T00:50:22.000Z,196044,0,0,0,True,True,Entertainment,FR
327861,aYED1iHjISY,18.05.06,2018-06-04T20:27:32.000Z,95412,609,194,228,False,False,Shows,RU
107364,eevpwIFJrtI,18.10.02,2018-02-08T16:00:03.000Z,438074,26275,445,3198,False,False,Education,FR
184243,w8jWRfnyT4g,18.14.06,2018-06-13T13:48:30.000Z,219488,6330,214,1062,False,False,Entertainment,IN
196057,ViK1nbfo1J4,17.25.11,2017-11-24T04:44:57.000Z,13874,128,8,7,False,False,Howto & Style,IN
288169,EhJq9iunE-o,18.30.04,2018-04-29T20:50:20.000Z,897517,5703,499,243,False,False,Sports,MX
45278,Jak_PcasTNI,18.15.01,2018-01-13T11:00:04.000Z,93938,2821,895,465,False,False,Entertainment,DE
214806,6JX2ycq7eSQ,18.31.03,2018-03-30T14:13:02.000Z,5611,26,0,3,False,False,Sports,JP
286696,skYpijN1rIo,18.05.02,2018-02-04T17:12:59.000Z,1750307,11669,877,1748,False,False,Sports,MX
332948,RzK4sqmgimk,18.09.01,2018-01-02T17:56:07.000Z,214676,10683,69,362,False,False,People & Blogs,US
316723,9ZBF5lFL6lM,18.13.02,2018-02-12T08:10:56.000Z,208510,6036,1458,1118,False,False,Autos & Vehicles,RU
79337,e-tu0mHd04Y,18.18.02,2018-02-18T02:28:44.000Z,49633,1403,38,15,False,False,Gaming,DE
52961,9IzykOZvfTE,18.08.05,2018-05-07T19:53:12.000Z,45903,4543,141,600,False,False,Entertainment,DE
184111,BJxpJuygm0A,18.12.06,2018-06-11T12:33:08.000Z,64848,2048,68,225,False,False,Entertainment,IN
80560,oVicq3wUJNA,18.27.02,2018-02-26T16:55:04.000Z,9319,745,24,316,False,False,Science & Technology,DE
299734,pgmT_hRZVz0,18.25.03,2018-03-24T15:37:35.000Z,49822,2213,102,491,False,False,People & Blogs,RU
309831,6ZRnBZKZUQg,18.19.03,2018-03-18T15:59:59.000Z,118066,9627,190,1235,False,False,Science & Technology,RU
313638,oX7S4eg4Ukw,18.31.01,2018-01-30T10:01:50.000Z,61593,2703,120,424,False,False,Education,RU
215400,lbYriuDki0w,18.06.05,2018-05-05T05:40:49.000Z,561191,0,0,617,False,True,Sports,JP
314306,WhYBnGZOXyg,17.14.12,2017-12-13T23:01:01.000Z,1660,50,2,20,False,False,Sports,RU
22398,2nEvHeEUnVE,18.26.01,2018-01-24T16:22:24.000Z,155969,386,5,34,False,False,News & Politics,CA
370335,xBiB4CIq9FE,18.29.04,2018-04-18T22:00:44.000Z,2371234,56321,1785,3829,False,False,Howto & Style,US
102398,Ir7HQTGSoP8,17.24.12,2017-12-23T15:01:12.000Z,26842,370,26,165,False,False,People & Blogs,FR
114686,1KBe6H2ptwA,18.04.05,2018-05-03T12:16:30.000Z,33216,441,31,200,False,False,News & Politics,FR
49320,toh9VPkxqrs,18.11.03,2018-03-08T15:00:04.000Z,321296,19692,1117,680,False,False,Entertainment,DE
234865,D6-0mAPuRVc,18.05.02,2018-02-03T17:32:06.000Z,31381,1775,3,39,False,False,Comedy,KR
196281,vQDx8vo-5D8,18.02.02,2018-01-30T05:21:12.000Z,345458,2214,497,122,False,False,Howto & Style,IN
207945,L6zbyMcPcSA,18.06.03,2018-03-05T11:00:01.000Z,5695,12,7,3,False,False,Entertainment,JP
263176,YKgikQLNMig,18.01.05,2018-04-30T21:00:01.000Z,24109,4221,21,461,False,False,Entertainment,MX
97935,frCxoO680j4,18.03.01,2018-01-02T16:00:03.000Z,67891,4215,101,647,False,False,Sports,FR
314369,478haFEGjb0,17.25.12,2017-12-24T17:07:25.000Z,64030,397,13,48,False,False,Sports,RU
297260,VN2YJcHZeoQ,18.02.02,2018-02-01T16:58:55.000Z,13951,944,49,172,False,False,People & Blogs,RU
326747,a6FtwIgB2f4,18.18.04,2018-04-17T17:40:10.000Z,86736,14615,173,1771,False,False,Film & Animation,RU
162984,WcdTbiZZJZ0,17.02.12,2017-12-01T07:29:03.000Z,102238,339,89,30,False,False,News & Politics,IN
220506,TxVXzaosHw8,18.08.01,2018-01-05T17:24:42.000Z,73682,391,3,19,False,False,People & Blogs,KR
18482,1dUPvyhYWGk,18.11.05,2018-05-10T17:54:14.000Z,12496,207,13,0,True,False,Entertainment,CA
9013,fFSKXb9A-Lc,17.07.12,2017-12-06T19:37:30.000Z,38227,827,8,103,False,False,Entertainment,CA
182870,lzGILT8L_sA,18.28.05,2018-05-25T05:00:00.000Z,377096,2618,705,396,False,False,Entertainment,IN
93550,hOJ00S9vpSM,18.02.03,2018-02-28T20:55:01.000Z,44027,5160,43,422,False,False,Comedy,FR
330977,Mzv2eNialm8,18.14.03,2018-03-11T09:50:10.000Z,435748,10079,467,956,False,False,Music,RU
286228,ebs87akvGcM,18.12.01,2018-01-10T22:06:03.000Z,465869,2767,239,281,False,False,Sports,MX
292605,ySf18_-xIKo,18.11.06,2018-06-09T16:55:05.000Z,1271209,65356,1632,1454,False,False,Gaming,MX
29559,z1iLi6PprtQ,17.20.12,2017-12-19T21:56:42.000Z,21702,1431,96,270,False,False,Howto & Style,CA
81850,oxE-2Mw2Xlw,17.24.11,2017-11-22T16:30:08.000Z,46328,5828,39,511,False,False,Entertainment,FR
10735,MHwR0rJR83M,18.04.01,2018-01-03T07:43:18.000Z,125999,936,77,114,False,False,Entertainment,CA
246964,C3PWq6WC28g,17.05.12,2017-12-01T15:02:59.000Z,287017,1794,66,403,False,False,Pets & Animals,KR
321659,Xde6t8pm17k,18.25.04,2018-04-24T20:26:12.000Z,2853,24,10,2,False,False,News & Politics,RU
304059,9dpHrAuR2to,17.15.12,2017-12-14T17:23:11.000Z,93078,10759,399,1163,False,False,Entertainment,RU
64001,20IzAdQihOg,18.23.04,2018-04-22T06:30:01.000Z,8723,419,11,48,False,False,People & Blogs,DE
200265,csSEMr4m9UA,18.10.05,2018-05-08T09:00:02.000Z,160474,1506,188,119,False,False,Film & Animation,JP
24211,hQe4R9cSmtE,18.03.05,2018-05-01T12:40:10.000Z,391713,7055,619,1991,False,False,News & Politics,CA
31139,Le-HPguXs6M,18.08.06,2018-06-07T15:59:34.000Z,29901,1710,64,164,False,False,Howto & Style,CA
331047,5tHtMQoxlvE,18.27.03,2018-03-26T18:13:29.000Z,47624,541,67,186,False,False,Music,RU
113389,K90vC264C7k,18.20.02,2018-02-19T17:10:55.000Z,3512,3,3,5,False,False,News & Politics,FR
280172,xD27uAJUMIo,17.02.12,2017-12-01T05:00:01.000Z,152823,9907,151,616,False,False,Music,MX
208803,7NwpD2Zri5I,18.25.03,2018-03-24T15:16:55.000Z,4826,134,0,29,False,False,Entertainment,JP
78414,lO7qtjfh1lA,18.09.06,2018-06-07T16:29:52.000Z,147478,7284,1513,595,False,False,Music,DE
279213,J1QLecbRrZc,18.03.04,2018-04-02T21:30:00.000Z,41415,1515,76,171,False,False,Howto & Style,MX
288981,g4a4Mez2M8o,18.12.06,2018-06-11T20:57:22.000Z,998935,6403,497,872,False,False,Sports,MX
215061,rZS2jCfp7ho,18.16.04,2018-04-15T11:00:09.000Z,159318,1649,135,335,False,False,Sports,JP
275220,39xDmJQOhR4,18.02.02,2018-02-01T22:03:50.000Z,4917,236,7,35,False,False,News & Politics,MX
310878,h5unwTFWmw4,17.25.12,2017-12-24T22:33:32.000Z,142652,36019,1197,2072,False,False,Comedy,RU
199845,uXTO8d7HKAQ,18.27.03,2018-03-26T06:00:02.000Z,147262,2465,330,1062,False,False,Film & Animation,JP
287193,XkCCG5AsWlU,18.01.03,2018-03-01T05:54:52.000Z,17082,1144,41,213,False,False,Sports,MX
324493,haa_4gn36L8,18.05.05,2018-05-04T19:44:13.000Z,74237,1406,102,10,False,False,Gaming,RU
121598,2LFZNodkBdI,17.29.12,2017-12-27T15:58:01.000Z,29844,4833,15,928,False,False,Travel & Events,FR
262870,eNVC3KoQRkc,18.27.04,2018-04-26T17:02:58.000Z,234791,14491,133,1053,False,False,Entertainment,MX
231748,RXeEWajUDLQ,18.11.05,2018-05-08T12:55:24.000Z,239386,4671,171,874,False,False,News & Politics,KR
236936,sHJNqrMBixM,18.06.02,2018-02-04T04:40:05.000Z,773316,48273,222,2253,False,False,Music,KR
224368,kpaoynNKfI4,18.06.05,2018-05-04T13:00:04.000Z,250330,2205,114,371,False,False,People & Blogs,KR
49527,ZefnROl7XEw,18.14.03,2018-03-11T16:40:12.000Z,3969767,195016,11573,14887,False,False,Entertainment,DE
119699,dsfnEA2ruiw,18.14.03,2018-03-11T02:05:00.000Z,134465,3185,87,92,False,False,Music,FR
9291,CXVvjoPTn1A,17.12.12,2017-12-09T20:37:15.000Z,336781,13061,777,1013,False,False,Entertainment,CA
214637,0-L5kqWSeVU,18.19.03,2018-03-18T11:00:00.000Z,64461,872,53,95,False,False,Sports,JP
287563,xk61lo1SpRA,18.22.03,2018-03-21T17:00:05.000Z,77819,5678,147,505,False,False,Sports,MX
283413,2w5mzJPonNk,17.04.12,2017-12-01T07:37:58.000Z,412446,29307,895,973,False,False,Comedy,MX
94965,U0qxHoUkoF8,18.20.05,2018-05-16T16:19:54.000Z,895017,51597,5969,4245,False,False,Comedy,FR
266751,0k5eIqTj144,17.29.11,2017-11-29T02:56:15.000Z,2425,348,2,21,False,False,People & Blogs,MX
293689,yjCQ-s8dMIw,17.29.11,2017-11-27T15:00:05.000Z,145831,9300,215,289,False,False,People & Blogs,RU
236005,GOMlIxtBxts,18.02.06,2018-05-29T11:00:06.000Z,183067,0,0,353,False,True,Comedy,KR
281388,tDLoMGZucxc,18.17.02,2018-02-15T15:21:39.000Z,1099445,26338,491,523,False,False,Music,MX
325896,q4KbDUQQ2ws,18.09.02,2018-02-08T09:53:39.000Z,10645,778,15,104,False,False,Film & Animation,RU
149542,_hTTvO50QTs,18.05.04,2018-03-20T21:42:53.000Z,233679,2229,300,976,False,False,News & Politics,GB
70702,q1rss6h4luo,18.23.04,2018-04-21T17:24:13.000Z,66694,956,28,134,False,False,Sports,DE
331216,Ho3z0QHY2pk,18.23.04,2018-04-21T14:03:23.000Z,231907,1342,546,399,False,False,Music,RU
87235,9icgjMutcoE,18.21.03,2018-03-20T16:00:01.000Z,152588,7639,819,1029,False,False,Entertainment,FR
169706,8IoViF7yPMc,17.09.12,2017-12-07T17:30:01.000Z,166656,922,138,82,False,False,Entertainment,IN
196361,Hr4r0smKFTQ,18.14.02,2018-02-13T08:30:01.000Z,725833,9049,877,601,False,False,Howto & Style,IN
261322,WtqFjTLB8es,18.28.03,2018-03-27T03:50:01.000Z,1996556,21508,951,2166,False,False,Entertainment,MX
86965,Gb-hQrpgTtE,18.15.03,2018-03-14T16:30:51.000Z,533298,3670,479,603,False,False,Entertainment,FR
182544,TRL35WmLIgQ,18.24.05,2018-05-22T20:51:52.000Z,362518,948,195,66,False,False,Entertainment,IN
216737,S8ATo2m_7sA,18.20.04,2018-04-19T09:00:04.000Z,5160,165,2,5,False,False,Music,JP
23444,WeXSjTLFydc,18.22.03,2018-03-22T00:30:00.000Z,21225,598,13,139,False,False,News & Politics,CA
372761,v_0WNLAmSaE,18.10.06,2018-06-03T18:25:05.000Z,4656429,200994,8055,90979,False,False,Gaming,US
288433,9KSGfkt7mdI,18.14.05,2018-05-13T20:08:30.000Z,57512,116,40,21,False,False,Sports,MX
305604,xUFio_-VzmQ,18.09.02,2018-02-08T13:00:05.000Z,498907,6173,587,1354,False,False,Entertainment,RU
86287,iiqQI6fOL4o,18.28.02,2018-02-25T09:30:01.000Z,557098,45256,491,2393,False,False,Entertainment,FR
252652,6vCpfDq68oI,18.12.06,2018-06-10T10:35:53.000Z,34727,1791,9,397,False,False,Howto & Style,KR
259823,WJfkLKRFMxs,18.07.03,2018-03-06T18:23:58.000Z,329361,28249,390,10878,False,False,Entertainment,MX
304313,3rJq6wD0hKY,17.23.12,2017-12-22T17:07:05.000Z,188360,1463,384,1170,False,False,Entertainment,RU
248616,FsFYATgWfh8,18.08.02,2018-02-06T16:22:02.000Z,30829,301,6,114,False,False,Film & Animation,KR
308383,E8NlIprbNvc,18.24.05,2018-05-22T10:05:56.000Z,548090,39130,9676,1707,False,False,Entertainment,RU
184894,bjKr2ltVKII,17.20.12,2017-12-19T05:00:01.000Z,570390,13351,212,447,False,False,Comedy,IN
303100,GTsYW2GGBPM,18.12.06,2018-06-11T13:12:03.000Z,47937,1708,62,423,False,False,People & Blogs,RU
45292,0UkslcA0lQo,18.15.01,2018-01-13T09:49:15.000Z,102950,5614,253,493,False,False,Entertainment,DE
263668,8Vk9SnT9ItM,18.09.05,2018-05-08T02:48:06.000Z,158484,684,93,130,False,False,Entertainment,MX
69591,BubopB6qwoQ,18.28.01,2018-01-27T21:39:05.000Z,349499,2276,234,1102,False,False,Sports,DE
90619,XBpqQyLLDiM,18.04.06,2018-06-03T19:13:22.000Z,149709,9161,152,919,False,False,Entertainment,FR
323332,tEQwTHfycYg,18.17.03,2018-03-16T12:05:05.000Z,281298,49021,543,13812,False,False,Pets & Animals,RU
213526,1V1X6a2mNbk,18.28.05,2018-05-27T12:44:13.000Z,27647,297,64,12,False,False,Howto & Style,JP
61370,uZYdP1ynHmc,18.15.01,2018-01-14T14:32:01.000Z,4280,510,4,18,False,False,People & Blogs,DE
47317,ZJ7YpP2lvGA,18.12.02,2018-02-09T15:00:04.000Z,88942,2451,146,140,False,False,Entertainment,DE
207936,1AibjmnatKs,18.06.03,2018-03-05T08:37:34.000Z,165915,1858,62,268,False,False,Entertainment,JP
254974,uIWSgLGxp8c,17.20.12,2017-12-19T19:23:30.000Z,13734,804,27,49,False,False,Entertainment,MX
199262,5ht3H5jy2PU,18.08.06,2018-06-06T06:20:48.000Z,1085781,1053,977,767,False,False,News & Politics,JP
327882,PtOWOaUkUbc,17.16.11,2017-11-15T12:06:44.000Z,4396,2,36,10,False,False,Howto & Style,RU
12134,57QuvOnkLxU,18.28.01,2018-01-27T12:30:00.000Z,245695,4504,107,923,False,False,Entertainment,CA
23153,QZgF7MG9f4w,18.04.03,2018-03-03T18:25:13.000Z,7260,115,37,184,False,False,News & Politics,CA
47100,RvKPXHCmOzc,18.09.02,2018-02-09T00:26:39.000Z,2768,368,8,69,False,False,Entertainment,DE
298146,zWB44H-eHVQ,18.20.02,2018-02-19T16:00:56.000Z,255620,2170,299,600,False,False,People & Blogs,RU
22389,TgJOhyexcC8,18.26.01,2018-01-24T21:59:47.000Z,155292,1411,135,870,False,False,News & Politics,CA
112523,uxu6jkU7IuE,18.02.01,2018-01-01T07:47:59.000Z,299801,1625,332,714,False,False,News & Politics,FR
222350,4PJDleWNwyc,18.02.03,2018-03-01T00:07:30.000Z,10025,208,15,15,False,False,People & Blogs,KR
196491,xxL_kV7W9tE,18.10.03,2018-03-09T05:28:09.000Z,105082,2410,98,1133,False,False,Howto & Style,IN
176670,PRavR35WK44,18.08.03,2018-03-05T06:13:14.000Z,566359,3213,792,648,False,False,Entertainment,IN
361456,DGhPGH2YROA,18.14.03,2018-02-27T17:57:36.000Z,2408990,123245,1102,4033,False,False,Music,US
70681,cJxg3va2XkE,18.22.04,2018-04-21T18:16:27.000Z,122519,196,67,62,False,False,Sports,DE
262126,Bpau0_EhThY,18.16.04,2018-04-14T06:39:41.000Z,1049562,3781,1037,1616,False,False,Entertainment,MX
103729,M4ftSa4RvfQ,18.13.02,2018-02-11T11:19:23.000Z,190173,1885,746,1578,False,False,People & Blogs,FR
221491,8h8vzBbJVkk,18.07.02,2018-02-03T08:43:59.000Z,109518,531,10,71,False,False,People & Blogs,KR
210429,YdtSPmkRQVQ,18.04.05,2018-05-03T05:56:48.000Z,26188,0,0,0,True,True,Entertainment,JP
114886,PkyCDIIfTeM,18.14.05,2018-05-13T14:54:45.000Z,139463,2140,243,1032,False,False,News & Politics,FR
112253,9fLWrHIwues,17.15.12,2017-12-14T00:14:38.000Z,93938,390,91,557,False,False,News & Politics,FR
270302,IZ9PxZaWJos,18.20.02,2018-02-20T04:23:53.000Z,3295,133,15,26,False,False,People & Blogs,MX
80242,xg5GxNVhBPk,17.11.12,2017-12-10T15:36:50.000Z,54583,2169,91,294,False,False,Science & Technology,DE
297893,24j2tQP8aLk,18.15.02,2018-02-15T09:09:53.000Z,3770,368,9,42,False,False,People & Blogs,RU
288038,O3TUFNPfLFY,18.23.04,2018-04-23T02:40:07.000Z,26701,119,8,30,False,False,Sports,MX
279898,NJMWETuxVic,17.15.11,2017-11-14T23:49:15.000Z,39513,5519,48,366,False,False,Music,MX
93197,o8geoCmDjF4,18.10.02,2018-02-07T19:43:56.000Z,262642,19286,338,656,False,False,Comedy,FR
112180,WtYv6RA-uaM,17.12.12,2017-12-10T22:21:58.000Z,431670,8865,306,1171,False,False,News & Politics,FR
187492,oRexjMP5XUE,18.03.06,2018-06-02T05:19:48.000Z,79286,3690,63,176,False,False,Comedy,IN
74630,8te2uUZsSCY,18.24.02,2018-02-23T18:01:22.000Z,9218,38,5,2,False,False,News & Politics,DE
92064,QVRD8yz5dE8,17.18.12,2017-12-17T16:58:34.000Z,80563,7653,267,547,False,False,Comedy,FR
270428,Io0l3IZ96PA,18.23.02,2018-02-22T17:50:32.000Z,16105,1422,25,265,False,False,People & Blogs,MX
294217,g9WHLs6jZNs,17.10.12,2017-12-08T07:04:36.000Z,165201,10947,14823,2296,False,False,People & Blogs,RU
111983,gzVj9kWbBqw,17.03.12,2017-12-01T18:16:37.000Z,88227,1632,150,760,False,False,News & Politics,FR
230128,uqFKyrwZtKg,18.26.03,2018-03-25T11:44:45.000Z,71548,1048,63,181,False,False,News & Politics,KR
296958,Wzgz1DwBAug,18.28.01,2018-01-28T04:00:00.000Z,2607,485,8,99,False,False,People & Blogs,RU
327503,p33cZ6aoVu0,18.04.06,2018-06-03T14:11:57.000Z,26462,4256,63,1018,False,False,Film & Animation,RU
